objectid,title,date,creator,description,subject,interviewee,interviewer,duration,source,format,type,language,rights,rightsstatement,original_url,original_media_url,filename,display_template,object_location,image_small,image_thumb,object_transcript
context_11,How to Teach the Holocaust,2024-02-07,Idaho Humanities Council,"John Poole from BYU-Idaho joins Johanna this week to talk about how he became an advocate of social justice in the classroom and how teaching about the Holocaust has inspired him. John Poole is a professor of English education at BYU-Idaho. Prior to that, he was a teacher and a principal at an alternative high school. He started his career as a high school English teacher. He has been interested in social justice issues since he encountered a white supremacist student in his high school English class. He is a lifetime resident of Idaho.",education; teaching; advocacy; racial discrimination; literature,John Poole,Johanna Bringhurst,0:34:34,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",audio/mp3,Sound,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/81683272/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2024-0-25%2F364957159-44100-2-043e1c267d24a.mp3,context_11.mp3,transcript,https://objects.lib.uidaho.edu/context/context_11.mp3,https://objects.lib.uidaho.edu/context/small/context11_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context11_th.jpg,/_data/transcripts/context_11.csv
context_12,The Surprising History of Women’s Rights in Post War,2024-02-07,Idaho Humanities Council,"Johanna is joined by European historian Dr. Alexandria Ruble from the University of Idaho to learn about the surprising history of women’s rights in Germany after World War II. Dr. Alexandria N. Ruble is an assistant professor of European history at the University of Idaho. She earned her Ph.D. from the University of North Carolina at Chapel Hill in 2017. Her research focuses on central Europe, Germany, Nazi Germany and the Holocaust, the Cold War, and women’s and gender history. Her first book, Entangled Emancipation: Women’s Rights in Cold War Germany, was published in December 2023 by University of Toronto Press.",women's studies; women's rights; world wars; genocide; emancipation,Dr. Alexandria Ruble,Johanna Bringhurst,0:37:40,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",audio/mp3,Sound,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/81683689/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2024-0-24%2F364762023-44100-2-f3ecf1584fcdc.mp3,context_12.mp3,transcript,https://objects.lib.uidaho.edu/context/context_12.mp3,https://objects.lib.uidaho.edu/context/small/context_12_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_12_th.jpg,/_data/transcripts/context_12.csv
context_13,"The Continuum of Comics: Calvin & Hobbes, Maus, and Everything in Between",2023-12-21,Idaho Humanities Council,In this episode Johanna is joined by Dr. Matthew Levay from Idaho State University to discuss the history and value of comics and recommends some must-read favorites!,comic books; comic book artists; literary history; literature,Dr. Matthew Levay,Johanna Bringhurst,1:05:45,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",audio/mp3,Sound,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/80241117/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-11-21%2F360850850-44100-2-300a42f23cbd2.mp3,context_13.mp3,transcript,https://objects.lib.uidaho.edu/context/context_13.mp3,https://objects.lib.uidaho.edu/context/small/context13_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context13_th.jpg,/_data/transcripts/context_13.csv
context_14,Iceland’s Christmas Book Flood,2023-12-21,Idaho Humanities Council,"In this episode, our guest is Kári Tulinius, an Icelandic poet and novelist. Join Johanna to learn about the unique literary culture of Iceland that culminates in a book flood every year at Christmas time.",christmas; literature; poetry; novels,Kári Tulinius,Johanna Bringhurst,0:42:06,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",audio/mp3,Sound,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/80240752/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-11-20%2F360605952-44100-2-c3446ebf86c97.mp3,context_14.mp3,transcript,https://objects.lib.uidaho.edu/context/context_14.mp3,https://objects.lib.uidaho.edu/context/small/context14_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context14_th.jpg,/_data/transcripts/context_14.csv
context_15,We Heart French Fries,2023-12-07,Idaho Humanities Council,"Blake Lingle, founder and owner of Boise Fry Company and author of Fries!, An Illustrated Guide to the World’s Favorite Food teaches us everything we ever wanted to know about French fries!  Including, why they are not really French!",french fries; food; culinary arts; restaurants; potatoes,Blake Lingle,Johanna Bringhurst,0:20:33,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",audio/mp3,Sound,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/79539917/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-11-4%2F358427244-44100-2-461215239c619.mp3,context_15.mp3,transcript,https://objects.lib.uidaho.edu/context/context_15.mp3,https://objects.lib.uidaho.edu/context/small/context15_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context15_th.jpg,/_data/transcripts/context_15.csv
context_16,Morrison Knudson & the Battle for Wake Island,2023-12-07,Idaho Humanities Council,Johanna and Dr. Rebecca Schwartz talk about a little-known area of World War II history in Idaho that significantly impacted Idaho families. Note: The Long Afterlife of Nikkei Wartime Incarceration by Karen Inouye is the correct title of a book referenced in this episode.,world wars; imprisonment; families (kinship groups),Dr. Rebecca Schwartz,Johanna Bringhurst,0:51:22,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",audio/mp3,Sound,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/79539865/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-11-4%2F358432471-44100-2-94f7143240069.mp3,context_16.mp3,transcript,https://objects.lib.uidaho.edu/context/context_16.mp3,https://objects.lib.uidaho.edu/context/small/context16_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context16_th.jpg,/_data/transcripts/context_16.csv
context_17,Christmas Movies and the Religious Dimensions of Story Structure,2023-12-05,Idaho Humanities Council,Johanna is joined by Dr. Russell P. Johnson from the University of Chicago Divinity School to talk about our favorite holiday films.,motion pictures (visual works); christmas,Dr. Russell P. Johnson,Johanna Bringhurst,0:29:55,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",audio/mp3,Sound,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/79539817/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-11-4%2F358430019-44100-2-a55e1a3095b47.mp3,context_17.mp3,transcript,https://objects.lib.uidaho.edu/context/context_17.mp3,https://objects.lib.uidaho.edu/context/small/context_17_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_17_th.jpg,/_data/transcripts/context_17.csv
context_18,The Essential Hitchcock,2023-12-04,Idaho Humanities Council,Sir Alfred Hitchcock is arguably the most celebrated and admired film director in history.  Dr. Douglas Cunningham joins Johanna to talk about the essential Hitchcock films everyone needs to watch and what we learn about ourselves through his work.,motion pictures (visual works); film directors,Dr. Douglas Cunningham,Johanna Bringhurst,1:28:19,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",audio/mp3,Sound,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/77030680/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-11-4%2F358457172-44100-2-27466ecbfa8bb.mp3,context_18.mp3,transcript,https://objects.lib.uidaho.edu/context/context_18.mp3,https://objects.lib.uidaho.edu/context/small/context18_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context18_th.jpg,/_data/transcripts/context_18.csv
context_19,Bringing War Home,2023-11-08,Idaho Humanities Council,"Join us for this episode to learn about the remarkable project co-directed by our guests that is working to preserve wartime stories, experiences, and objects to help communities connect with the history of war.",world wars; oral history (discipline),Dr. Susan Grayzel,Johanna Bringhurst,0:35:22,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",audio/mp3,Sound,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/77353308/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-9-17%2F351569644-44100-2-b6930ba3adbb.mp3,context_19.mp3,transcript,https://objects.lib.uidaho.edu/context/context_19.mp3,https://objects.lib.uidaho.edu/context/small/context_audio_logo_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_audio_logo_th.jpg,/_data/transcripts/context_19.csv
context_20,Understanding the Public Lands: Federal Land Management Agencies and the Lands They Manage,2023-10-19,Idaho Humanities Council,"In this episode, Dr. Sara Dant explains the history of how we use public lands in the West and how federal land management agencies have stewarded those lands for the public. Dr. Dant’s presentation can best be viewed on YouTube and is geared toward students and teachers.",environmental impact; public lands; land management,Dr. Sara Dant,,0:42:27,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",audio/mp3,Sound,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/77352413/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-9-18%2F351727983-44100-2-4ac7af7e553e6.mp3,context_20.mp3,transcript,https://objects.lib.uidaho.edu/context/context_20.mp3,https://objects.lib.uidaho.edu/context/small/context20_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context20_th.jpg,/_data/transcripts/context_20.csv
context_21,Re-storying Idaho with the Healing Power of Hope,2023-10-16,Idaho Humanities Council,"I am blooming from the wound where I once bled. –Rumi Idaho is fraught rich with stories of loss hope. Stories of failure resilience. Stories of doubt belief in a better future. Some of those stories are often repeated and some have not yet been told. It’s time to revisit our narratives from the past, to revise our stories for the future, to re-story a state and its beings whose destiny relies on what kind of storytellers we raise and what kind of ancestors we are going to become. In this interactive session that blends story, poetry, traditional ecological knowledge, science, and history, CMarie Fuhrman, Idaho writer in residence resistance will guide you on a journey of re-storyation. She will provide prompts, pedagogies, and poems to mix with imagination and literature to teach hope, resilience, and love and show how the craft of literature can make the stories and beliefs that change the future.",ecology:history (discipline); literature; storytelling; poetry,CMarie Fuhrman,Johanna Bringhurst,0:46:55,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",audio/mp3,Sound,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/77035998/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-9-10%2F350570994-44100-2-b0cf70073cc13.mp3,context_21.mp3,transcript,https://objects.lib.uidaho.edu/context/context_21.mp3,https://objects.lib.uidaho.edu/context/small/context_21_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_21_th.jpg,/_data/transcripts/context_21.csv
context_22,The Blue Humanities,2023-10-16,Idaho Humanities Council,"Dr. McMillin shares his presentation on the Blue Humanities, which he gave at the IHC Summer Teacher Institute, An Environment of Hope , with our listeners. In this session, participants will be introduced to the “blue humanities,” with particular focus on rivers and literature. There are three main parts: Why Teach Blue Humanities, What to Teach If You Teach Blue Humanities, and How to Teach Blue Humanities. Part one (Why) centers around hope, and the ways that literature fosters hope through “Connecting” (making connections, belonging to the world, participating), “Flowing” (moving connectedly and connectively, changing, adapting), and “Reflecting” (re-viewing, re-seeing, re-thinking). In part two (What), we will explore different ways of using Blue Humanities in the classroom, including examples of semester-long courses (from both scientific and literary perspectives) and shorter units. The final section (How) involves looking at several literary works and thinking about their different approaches to rivers and the concept of “home.”",humanities; rivers; literature; humanities; hope; education,Dr. T.S. McMillin,Johanna Bringhurst,0:51:51,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",audio/mp3,Sound,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/77027992/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-9-10%2F350547380-44100-2-13d7e3598bbd1.mp3,context_22.mp3,transcript,https://objects.lib.uidaho.edu/context/context_22.mp3,https://objects.lib.uidaho.edu/context/small/context22_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context22_th.jpg,/_data/transcripts/context_22.csv
context_23,Vampires are Cool Again,2023-10-11,Idaho Humanities Council,"Join Johanna and Rachel Stewart, Vampire Scholar, to talk about the history of vampires in literature, TV, and film. They also discuss how women have played a central role in the fate of vampires in popular media.",television programs; women's studies; popular culture; literature; film (discipline); film historians; monsters (legendary beings),Rachel Stewart,Johanna Bringhurst,1:06:18,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",audio/mp3,Sound,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/77029141/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-9-10%2F350549873-44100-2-57c5fd0df7b5a.mp3,context_23.mp3,transcript,https://objects.lib.uidaho.edu/context/context_23.mp3,https://objects.lib.uidaho.edu/context/small/context23_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context23_th.jpg,/_data/transcripts/context_23.csv
context_24,The History and Future of Public Schools,2023-10-11,Idaho Humanities Council,Dr. Johann Neem from Western Washington University joins Johanna in this episode to talk about the history of American public schools and the wrestle they are facing today about how to teach our nation’s history.,public schools (institutions); education; curricula,Dr. Johann Neem,Johanna Bringhurst,0:34:44,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",audio/mp3,Sound,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/77027844/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-9-10%2F350545601-44100-2-7056c82e787a6.mp3,context_24.mp3,transcript,https://objects.lib.uidaho.edu/context/context_24.mp3,https://objects.lib.uidaho.edu/context/small/context_24_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_24_th.jpg,/_data/transcripts/context_24.csv
