speaker,timestamp,End Time,words,tags
Palma Hanson Hove,01:22:20,01;22;30;05,"Recession or, depression, depression or whatever, but and then we, of course, went down to $0.31 a bushel.",
Sam Schrager,01:22:31,01;22;33;14,Do you think that most people.,
Palma Hanson Hove,01:22:33,01;22;43;13,"But they survived those things, you just simply did without and you ate what you raised on the farm. That's all.",
Sam Schrager,01:22:43,01;22;45;14,What kind of food did you have mostly when.,
Palma Hanson Hove,01:22:45,01;22;47;21,"You were young. Well, we had",
Palma Hanson Hove,01:22:47,01;22;49;10,"We raised hogs, we had.",
Palma Hanson Hove,01:22:49,01;22;55;26,"Pork and and a lot of potatoes. My father was a potato farmer. We had a lot of potatoes, and.",
Palma Hanson Hove,01:22:55,01;22;57;16,We always had milk and cream.,
Palma Hanson Hove,01:22:57,01;23;02;28,"And butter and and fruit and vegetables. And, you know, that's about all you need.",
Palma Hanson Hove,01:23:03,01;23;07;06,Besides buying flour. And then you could take wheat in and get it.,
Palma Hanson Hove,01:23:07,01;23;12;06,Round for flour because they had a mill.,
Palma Hanson Hove,01:23:12,01;23;16;14,Where you could get that done. So really you didn't have to buy.,
Palma Hanson Hove,01:23:16,01;23;31;13,"Much more than sugar and coffee and a few staples like that. But they got along with so little I like I say, or money, but so much more. So it just.",
Palma Hanson Hove,01:23:31,01;23;37;13,Seemed like I know we never went hungry.,
Palma Hanson Hove,01:23:37,01;23;52;01,"Didn't have what we'd like to have a lot of times, but we never were hungry. And I don't think any people that we ever knew were hungry. So I think it was management with, women.",
Palma Hanson Hove,01:23:52,01;23;56;11,On their part. And and they conserved everything.,
Palma Hanson Hove,01:23:56,01;23;57;08,And you made your own.,
Palma Hanson Hove,01:23:57,01;24;01;27,"So then you, well, you just plain.",
Palma Hanson Hove,01:24:02,01;24;06;22,Did everything that had to be done and made your own quilts.,
Palma Hanson Hove,01:24:06,01;24;11;02,Carded your own world to put it in. And then.,
Palma Hanson Hove,01:24:11,01;24;12;24,It was just like I say.,
Palma Hanson Hove,01:24:12,01;24;14;10,It's such a different way of life.,
Palma Hanson Hove,01:24:14,01;24;16;04,That you can't compare it.,
Palma Hanson Hove,01:24:16,01;24;30;16,"At all with the way people do now. But, you know, they're kind of getting back to this old stuff, trying to learn some of those arts again.",
Palma Hanson Hove,01:24:30,01;24;37;12,So maybe it wasn't such a bad age at that.,
Palma Hanson Hove,01:24:37,01;24;38;29,"And like it, of all was.",
Palma Hanson Hove,01:24:38,01;24;40;00,"Said, we didn't know any.",
Palma Hanson Hove,01:24:40,01;24;59;26,Different. So we were happy with what we had. And with a few people that had more than others. But that's the road down in the valley. It was pretty much the same. Every place. You get along and what you had.,
Sam Schrager,01:24:59,01;25;06;12,"Do you think that by the time you came along, things had already improved a lot from what they'd been earlier?",
Palma Hanson Hove,01:25:06,01;25;15;12,"Well, I suppose the very first, pioneers, I'm sure, had it pretty rough. You know.",
Palma Hanson Hove,01:25:15,01;25;16;01,"And yet, I.",
Palma Hanson Hove,01:25:16,01;25;28;20,Don't know whether it could have been much worse than it was when my folks started out either.,
Sam Schrager,01:25:28,01;25;30;08,They really started from nothing.,
Palma Hanson Hove,01:25:30,01;25;51;22,"Yeah. They got in, Start from scratch like this. They, managed to get a team of horses and a couple of cows and a couple pigs, and from then on, you did what you could with them.",
Sam Schrager,01:25:51,01;25;58;11,And I wanted to ask you about when you got married. What what it was like then. Did you have much to start with?,
Palma Hanson Hove,01:25:58,01;25;59;12,You know.,
Palma Hanson Hove,01:25:59,01;26;05;18,"We didn't, no. A his father.",
Palma Hanson Hove,01:26:05,01;26;07;16,Gave him a team of horses.,
Palma Hanson Hove,01:26:07,01;26;13;26,"And, and, some old machinery and stuff, and we got.",
Palma Hanson Hove,01:26:13,01;26;17;23,And we got a new stove and two new beds.,
Palma Hanson Hove,01:26:17,01;26;21;19,And what else was there? Got new.,
Palma Hanson Hove,01:26:21,01;26;24;09,"Some chairs, I guess.",
Palma Hanson Hove,01:26:24,01;26;47;26,"And that was that. And then, we got some things from his folks that they weren't using at that time because they were pretty well to do at that time. And then my father gave us, two pigs. I can see him yet driving those pigs with a stick from his place right across the fence over to where we live.",
Palma Hanson Hove,01:26:47,01;26;49;01,"And,",
Palma Hanson Hove,01:26:49,01;26;57;17,"We started out with just practically nothing, but, he got to use his father's machinery, you see.",
Palma Hanson Hove,01:26:57,01;26;58;13,So.,
Palma Hanson Hove,01:26:58,01;27;09;10,"We didn't have to buy a lot of stuff right away, and we didn't have a car, so we had been married. Oh, man. I suppose we've been married two years before.",
Palma Hanson Hove,01:27:09,01;27;19;28,"We got a car. No, Model-t Ford. So it was a little tough when we got started doing that. But then at that time.",
Palma Hanson Hove,01:27:19,01;27;20;14,We had a little.,
Palma Hanson Hove,01:27:20,01;27;25;13,"Backing, you see, because his father helped us.",
Palma Hanson Hove,01:27:25,01;27;26;07,But we paid.,
Palma Hanson Hove,01:27:26,01;27;28;22,Him rent just like.,
Palma Hanson Hove,01:27:28,01;27;29;26,"Anybody else, you.",
Palma Hanson Hove,01:27:29,01;27;34;19,Know? Yeah. We got two thirds of the crop and he got a third.,
Palma Hanson Hove,01:27:34,01;27;37;11,So but we had.,
Palma Hanson Hove,01:27:37,01;27;41;28,Quite a scramble to get our kids through college to.,
Sam Schrager,01:27:42,01;27;45;12,"Yeah. You start, having kids.",
Palma Hanson Hove,01:27:45,01;27;45;28,Sooner.,
Palma Hanson Hove,01:27:46,01;27;50;16,"Well, our boy, our son was born about 13.",
Palma Hanson Hove,01:27:50,01;28;02;22,"Months after we were married. And then then we didn't have this girl that lives here till five years later. And then a seven years later, we had our youngest daughter.",
Palma Hanson Hove,01:28:02,01;28;03;28,"So,",
Palma Hanson Hove,01:28:04,01;28;10;29,"We weren't burdened with a lot of little kids, you know, one right after the other. But we tried to give them an education.",
Palma Hanson Hove,01:28:10,01;28;14;22,"And, because that's all we could afford to do.",
Palma Hanson Hove,01:28:14,01;28;33;22,"And they helped them quite a bit. My son and, my oldest daughter, Elaine, here, they had a little band that they played, and they went to college. They played for dances and sort of made their spending money and, and,",
Sam Schrager,01:28:33,01;28;36;20,Did you have many young married friends then?,
Palma Hanson Hove,01:28:36,01;28;39;07,"Oh, yeah. There was quite a few.",
Palma Hanson Hove,01:28:39,01;28;42;01,"Yeah, quite a few.",
Palma Hanson Hove,01:28:42,01;28;55;09,"That's when after we got married, then, we began, you know, kind of organizing these little clubs in one thing and another for sociability and.",
Palma Hanson Hove,01:28:55,01;29;04;11,"That had, we had a lot of good times, too. It wasn't all work, you know, no play.",
Sam Schrager,01:29:04,01;29;06;12,Do you remember Smoltz very well.,
Palma Hanson Hove,01:29:06,01;29;07;08,Oh yes.,
Palma Hanson Hove,01:29:07,01;29;09;09,Yeah. Oh my is.,
Palma Hanson Hove,01:29:09,01;29;09;26,Good. You know.,
Palma Hanson Hove,01:29:09,01;29;11;09,That. No. Oh no.,
Sam Schrager,01:29:11,01;29;12;11,What the place was like.,
Palma Hanson Hove,01:29:12,01;29;22;00,Oh this or this as we call it ice cream parlor. Yeah. Ed smiled. He was a jolly redheaded guy.,
Palma Hanson Hove,01:29:22,01;29;22;28,"And, he.",
Palma Hanson Hove,01:29:22,01;29;46;10,"Was a typical ice cream man. We called him. Oh, yeah. That was the only place in town that you could go in and sit down and have ice cream and stuff, you know, they didn't, and they were there for years and years and years. In fact, one of their daughters still lives in Genesee. His manager. Roach.",
Palma Hanson Hove,01:29:46,01;29;54;21,Them? Yeah. Roach the builder. That's one of the small girls.,
Sam Schrager,01:29:54,01;29;58;19,"With, the. Was it a big meeting place for the kids?",
Palma Hanson Hove,01:29:58,01;30;09;23,"Well, yeah, just something like, Oh. Any place, you know, where they gather now, like,",
Palma Hanson Hove,01:30:09,01;30;13;13,"Well, for the young folks, not too much for folks, but.",
Palma Hanson Hove,01:30:13,01;30;14;16,"It, it was.",
Palma Hanson Hove,01:30:14,01;30;18;21,Sort of the gathering place where they'd sit around a slide on the benches.,
Palma Hanson Hove,01:30:18,01;30;22;27,Like that. Father used to say.,
Palma Hanson Hove,01:30:22,01;30;33;14,I was thinking about that. That was the guys that used to center that small. So they sat there and slide on the benches. They don't do any.,
Palma Hanson Hove,01:30:33,01;30;38;28,There. And it's really funny. Yeah.,
Palma Hanson Hove,01:30:39,01;30;47;22,"Like Genesee isn't much anymore. You know, they used to have quite a town there. They had 2 or 3 stores and.",
Palma Hanson Hove,01:30:47,01;30;53;24,"Hardware store and drugstore and ice cream parlor, and.",
Palma Hanson Hove,01:30:53,01;30;55;29,"I think they only had,",
Palma Hanson Hove,01:30:56,01;30;57;02,One pool.,
Palma Hanson Hove,01:30:57,01;31;00;08,Hall at that time in Genesee.,
Palma Hanson Hove,01:31:00,01;31;03;00,And it was it was really Clara. And they.,
Palma Hanson Hove,01:31:03,01;31;03;10,"Had,",
Palma Hanson Hove,01:31:03,01;31;06;17,"Herman's they had that store for,",
Palma Hanson Hove,01:31:06,01;31;10;27,"For 50 years where they sold,",
Palma Hanson Hove,01:31:11,01;31;18;02,"Furniture and stuff, you know, but now there's just nothing there anymore.",
Sam Schrager,01:31:18,01;31;28;14,"I was going to ask you how your family felt about prohibition. You remember when that came? Well, did away with the drinking?",
Palma Hanson Hove,01:31:28,01;31;30;20,"Well, you know, after I read too.",
Palma Hanson Hove,01:31:30,01;31;37;21,"Much about that. Yeah, I remember at the time. But then the bootleggers came in you see.",
Palma Hanson Hove,01:31:37,01;31;46;15,I remember that. So they sold bootleg whiskey.,
Palma Hanson Hove,01:31:46,01;31;48;21,"But I don't think it affected,",
Palma Hanson Hove,01:31:48,01;31;59;27,The Valley too much. Not that I remember anyway.,
Palma Hanson Hove,01:31:59,01;32;02;18,"I don't know, as far as my.",
Palma Hanson Hove,01:32:02,01;32;04;09,"Family were concerned, it.",
Palma Hanson Hove,01:32:04,01;32;06;16,"Didn't. I don't know, it might have.",
Palma Hanson Hove,01:32:06,01;32;07;07,I guess it was.,
Palma Hanson Hove,01:32:07,01;32;10;05,A lot of people that bought bootleg whiskey that.,
Palma Hanson Hove,01:32:10,01;32;12;01,"Well, my father never did.",
Sam Schrager,01:32:12,01;32;20;08,"Yeah. I always imagining that they would, and a lot of people were really glad to see it come because they thought that it would stop the drug.",
Palma Hanson Hove,01:32:20,01;32;25;28,"Yeah, I think that. Oh, yes, I think it was. Oh, you meant how people felt about it. Oh, yeah. I think.",
Palma Hanson Hove,01:32:25,01;32;28;12,That they were glad when it came.,
Palma Hanson Hove,01:32:28,01;32;32;25,"In. But, they didn't like the bootleggers.",
Palma Hanson Hove,01:32:32,01;32;35;04,They had plenty of those around.,
Sam Schrager,01:32:35,01;32;38;08,I don't think people thought that was what was going to happen after.,
Palma Hanson Hove,01:32:38,01;33;01;15,"They know what it is. No, I don't think so either. You know, it. But I guess it's something that followed, every place after that, it went out. I think that bootleggers just practiced every place. And the valley had its share of the two.",
Sam Schrager,01:33:01,01;33;09;16,"Do you know how your mother felt about boating? And she feels about that? She. Well,",
Palma Hanson Hove,01:33:09,01;33;10;17,I really.,
Palma Hanson Hove,01:33:10,01;33;15;08,Don't. I don't remember that my mother ever voted.,
Palma Hanson Hove,01:33:15,01;33;19;22,"I don't believe she did. If she did, why?",
Palma Hanson Hove,01:33:19,01;33;23;03,I can't remember it.,
Palma Hanson Hove,01:33:23,01;33;33;07,"I don't think those days that they thought very much about. Oh, surely she must have. But it seems to me like that was always left to the men to do that. I might be mistaken.",
Palma Hanson Hove,01:33:33,01;33;35;29,I maybe she did.,
Sam Schrager,01:33:36,01;33;40;12,"Well, it had they didn't have the right to vote till was 1900.",
Palma Hanson Hove,01:33:40,01;33;43;09,The women no.,
Sam Schrager,01:33:43,01;33;46;17,I just wondered how if she.,
Palma Hanson Hove,01:33:46,01;33;47;20,"Well, I thought.",
Sam Schrager,01:33:47,01;33;49;07,About women's rights and that.,
Palma Hanson Hove,01:33:49,01;34;26;04,"Kind of. No. Oh, I'm sure she was too busy with with her family to think of anything like that. And, you know, really, in those days, they didn't they didn't think too much about things like that. I remember we just got a paper from the East, and, that's only paper. I remember my father having was a Norwegian paper that was printed in South Dakota, and it came twice a week until, of course, after they Genesee, had a printing press and they kept the Genesee news.",
Palma Hanson Hove,01:34:26,01;34;38;06,"But I don't remember. I don't think they ever had. That is not when I was little. Of course I did in the later years, of course. But, I remember that, that they had this paper that came.",
Palma Hanson Hove,01:34:38,01;34;39;26,From the East.,
Palma Hanson Hove,01:34:39,01;34;41;03,And it was in the Norwegian.,
Palma Hanson Hove,01:34:41,01;34;44;09,Language.,
Palma Hanson Hove,01:34:44,01;34;45;04,And it had sort.,
Palma Hanson Hove,01:34:45,01;34;47;10,"Of a,",
Palma Hanson Hove,01:34:47,01;34;55;17,"Extra little paper in there that was, serial stories in it. And I know my mother used to just wait for.",
Palma Hanson Hove,01:34:55,01;35;05;14,"That paper to come see her story. It was coming. So they, That's all I can remember about them having any kind of a paper.",
Sam Schrager,01:35:05,01;35;08;29,"That would be, a romance or a melodrama.",
Palma Hanson Hove,01:35:09,01;35;10;14,And it was.,
Palma Hanson Hove,01:35:10,01;35;11;10,A romance.,
Palma Hanson Hove,01:35:11,01;35;17;03,"I'm sure. Yeah, it's a serial, because.",
Palma Hanson Hove,01:35:17,01;35;20;25,"I never read it. Because I could read Norwegian at that time, but I can't.",
Palma Hanson Hove,01:35:20,01;35;22;26,Even read it anymore.,
Sam Schrager,01:35:22,01;35;27;08,So are you saying that they really. That probably people weren't very interested in politics?,
Palma Hanson Hove,01:35:27,01;35;43;15,"Yeah, that's what I mean, that, I don't think that they even thought too much about it because, what news we did get came in this eastern paper, and that was probably a week later. By the time they got it up here.",
Palma Hanson Hove,01:35:43,01;35;49;04,"You know, because,",
Palma Hanson Hove,01:35:49,01;35;56;27,"I don't know, I know that we never kept, Spokane paper. Her person didn't have a paper at that time.",
Palma Hanson Hove,01:35:56,01;35;58;24,I don't think.,
Palma Hanson Hove,01:35:58,01;36;03;18,"Probably did, but I know we didn't have it.",
Palma Hanson Hove,01:36:03,01;36;05;21,So I don't I don't think that they.,
Palma Hanson Hove,01:36:05,01;36;08;10,"The men talk politics. When they got together, there.",
Palma Hanson Hove,01:36:08,01;36;11;09,Was talk politics. I can remember that.,
Sam Schrager,01:36:11,01;36;14;15,Politics. Come on. I think they figure.,
Palma Hanson Hove,01:36:14,01;36;16;27,I suppose if they had run the country that be run.,
Palma Hanson Hove,01:36:16,01;36;28;16,"Different at that time, you know, I'm sure that that was it. But the women never talked politics. Never.",
Sam Schrager,01:36:28,01;36;29;19,What did they talk?,
Palma Hanson Hove,01:36:29,01;36;49;10,"Oh, they talked about their sewing and their baking and their kids and. Just talked about the way they lived, I guess. And no, I'm sure politics was way, way out for them.",
Palma Hanson Hove,01:36:49,01;37;00;28,No.,
Sam Schrager,01:37:01,01;37;02;07,"Well, it's.",
Palma Hanson Hove,01:37:02,01;37;05;26,"It's like I say, it's been so long ago that I just.",
Sam Schrager,01:37:05,01;37;10;18,"You know, I think what you're saying, and I've heard something like that before, that that's the way it was.",
Palma Hanson Hove,01:37:10,01;37;11;10,Yeah.,
Sam Schrager,01:37:11,01;37;12;16,Politics and what?,
Palma Hanson Hove,01:37:12,01;37;14;16,Women and men.,
Sam Schrager,01:37:14,01;37;33;07,"The one thing that I didn't ask you about, that I was meaning to ask you more about was, what you did when you were young. The long lines of just for enjoyment in your work and the sorts of things you occupied yourself with when you were just working.",
Palma Hanson Hove,01:37:33,01;37;40;12,Oh.,
Palma Hanson Hove,01:37:40,01;37;43;27,"I don't know, I really.",
Sam Schrager,01:37:43,01;37;46;00,Don't know what the time with.,
Palma Hanson Hove,01:37:46,01;37;50;11,"I guess we were busy helping, you know, our mother and.",
Palma Hanson Hove,01:37:50,01;37;53;18,"But,",
Palma Hanson Hove,01:37:53,01;38;03;13,"I don't remember that. We ever, we lived quite a musical family. We spent quite a bit of time there, singing and.",
Palma Hanson Hove,01:38:03,01;38;03;29,And.,
Palma Hanson Hove,01:38:04,01;38;11;09,"We get sort of taught ourself, I guess, on the Oregon. And then we finally got a piano and.",
Palma Hanson Hove,01:38:11,01;38;19;15,"The whole family sang. So we did a lot of that. I remember that,",
Sam Schrager,01:38:19,01;38;21;23,Okay. Songs. What would they be?,
Palma Hanson Hove,01:38:21,01;38;22;12,Oh.,
Palma Hanson Hove,01:38:22,01;38;38;24,"No. And be the songs of the day, you know, we had I yes, we had phonographs. We'd get songs that way, I hear them, you know how you dance as they play some of their new songs that were new at that time.",
Palma Hanson Hove,01:38:38,01;38;47;01,"And, and I don't know if they had a choir in that church. Well, was sang in the choir.",
Palma Hanson Hove,01:38:47,01;38;48;25,"But as far as, you.",
Palma Hanson Hove,01:38:48,01;38;58;06,"Know, because we just didn't, we didn't get around to, do anything, go anyplace or do anything much.",
Palma Hanson Hove,01:38:58,01;39;01;05,Only because right in the neighborhood.,
Sam Schrager,01:39:01,01;39;06;00,"Did girls have dolls and play house when you were young, like they did.",
Palma Hanson Hove,01:39:06,01;39;07;13,Well.,
Palma Hanson Hove,01:39:07,01;39;15;22,"I think the only dolls that I remember, I didn't get a, China doll till I was 15 years old.",
Palma Hanson Hove,01:39:15,01;39;29;25,"And, otherwise, we just had rag dolls, and we used to play house, just like kids do nowadays. But we didn't have anything to play with. We made our own little tables, you know, broken glass would be our dishes.",
Palma Hanson Hove,01:39:29,01;39;31;14,And.,
Palma Hanson Hove,01:39:31,01;39;44;22,"And I remember when, the neighbor kids had come and my father had a nice horse one time that died, and we all put to bed. So we had a funeral for this horse, and we sang and we.",
Palma Hanson Hove,01:39:44,01;39;50;00,Brought flowers and put on the grave and all that stuff is that stuff.,
Palma Hanson Hove,01:39:50,01;39;55;16,"That you had to think about yourself, you know, I don't think kids do anything like.",
Palma Hanson Hove,01:39:55,01;39;57;07,That nowadays.,
Sam Schrager,01:39:57,01;39;59;21,And it sounds like you had to use your imagination.,
Palma Hanson Hove,01:39:59,01;40;00;27,"Yeah, we had to use our.",
Palma Hanson Hove,01:40:00,01;40;04;06,Imagination for anything that we did.,
Palma Hanson Hove,01:40:04,01;40;06;00,Games or.,
Palma Hanson Hove,01:40:06,01;40;08;10,Anything. We didn't have any games or anything.,
Palma Hanson Hove,01:40:08,01;40;11;02,To play with.,
Sam Schrager,01:40:11,01;40;13;22,We there a lot of made up games that you could.,
Palma Hanson Hove,01:40:13,01;40;18;29,Yeah. And make games between ourself and.,
Palma Hanson Hove,01:40:19,01;40;32;10,"And of course we have a great going to the neighbors and playing, you know, but we all tend to take the little kids along so that mother could have a little free time to do what she was doing.",
Palma Hanson Hove,01:40:32,01;40;33;27,So it was.,
Palma Hanson Hove,01:40:33,01;40;47;00,"I never remember of any time that I really got to go someplace and play, that some of the younger kids had to tag along and we had to look after them. But then that was just something that we knew we had to do.",
Palma Hanson Hove,01:40:47,01;40;50;28,So that was all right. Never even thought about going without.,
Palma Hanson Hove,01:40:51,01;40;51;28,Having to drag the.,
Palma Hanson Hove,01:40:51,01;40;53;27,Kids along.,
Sam Schrager,01:40:54,01;40;58;16,Was her day laid out from beginning to end? Pretty much what she'd have to do?,
Palma Hanson Hove,01:40:58,01;40;59;02,Oh yeah.,
Palma Hanson Hove,01:40:59,01;40;59;24,Yeah.,
Palma Hanson Hove,01:40:59,01;41;16;19,"Yes, indeed. You know, had this day for baking in that day for churning and washing and ironing and because, you know, you'd have to with a big family like that, otherwise you'd just be in a muddle.",
Palma Hanson Hove,01:41:16,01;41;17;17,Yeah.,
Palma Hanson Hove,01:41:17,01;41;43;27,"And I think that stayed with me, too, because when I went to housekeeping, my I did the very same thing. I had a Monday for washing, Tuesday finding and Wednesday bake bread and churn and Thursday so and so and down the line. And I know on Saturday we always had to, mother those lay out all our clothes for Sunday school in the morning so that everybody knew where.",
Palma Hanson Hove,01:41:43,01;41;48;09,"The clothes were. Oh, you bet it had to be a system.",
Palma Hanson Hove,01:41:48,01;42;03;04,To it or that couldn't have done it. And I think most of the women were the same way. They had their schedule pretty well planned out.,
Palma Hanson Hove,01:42:03,01;42;06;19,But they only went to town probably once every two weeks or.,
Palma Hanson Hove,01:42:06,01;42;12;01,So to buy groceries. And.,
Palma Hanson Hove,01:42:12,01;42;16;02,So it was an entirely different.,
Palma Hanson Hove,01:42:16,01;42;18;11,Different way.,
Sam Schrager,01:42:18,01;42;26;12,"And I imagine what you're saying that on a day, on a given day, she probably wouldn't have much time to just sit around, be there.",
Palma Hanson Hove,01:42:26,01;42;27;10,"Oh, no, I.",
Palma Hanson Hove,01:42:27,01;42;37;10,"Don't ever remember. And if she did, like I say, her hands were busy either at the sewing machine or crocheting or knitting.",
Palma Hanson Hove,01:42:37,01;42;39;29,"And she did that after she moved to town, and.",
Palma Hanson Hove,01:42:39,01;42;41;00,She didn't have so much.,
Palma Hanson Hove,01:42:41,01;42;43;13,"To do, and she still kept busy with.",
Palma Hanson Hove,01:42:43,01;42;48;12,Her hands. And I'm pretty much the same way. Only now my hands aren't working that good.,
Palma Hanson Hove,01:42:48,01;42;51;13,After I've broken my knee.,
Palma Hanson Hove,01:42:51,01;42;54;08,Pretty stiff and achy.,
Palma Hanson Hove,01:42:54,01;42;57;19,I'm starting in a little bit though. On it starting in Africa and again.,
Sam Schrager,01:42:57,01;42;59;19,Now that's good.,
Palma Hanson Hove,01:42:59,01;43;03;03,"So I, I hope I'll be able to do well.",
Sam Schrager,01:43:03,01;43;07;01,This be the first the first thing that you have made.,
Palma Hanson Hove,01:43:07,01;43;07;06,The.,
Palma Hanson Hove,01:43:07,01;43;11;13,"First thing with the needle. But I made some, my hobbies making these.",
Palma Hanson Hove,01:43:11,01;43;13;20,Dolls.,
Palma Hanson Hove,01:43:13,01;43;17;28,"Over there on the table. Those granny dolls. And I have made,",
Palma Hanson Hove,01:43:18,01;43;23;15,Those since I been back again.,
Palma Hanson Hove,01:43:23,01;43;24;17,I've got to keep busy.,
Palma Hanson Hove,01:43:24,01;43;29;20,It's something.,
Palma Hanson Hove,01:43:29,01;43;34;21,I'd like to be a helping a little bit in the yard. The thistles get away from my daughter.,
Palma Hanson Hove,01:43:34,01;43;35;21,They're just.,
Palma Hanson Hove,01:43:35,01;43;37;14,So thick up here on the hill.,
Palma Hanson Hove,01:43:37,01;43;45;06,You know? But I can't. I can't do anything yet.,
Palma Hanson Hove,01:43:45,01;43;50;05,I'm scared to death of the gypsies. I know one time we went to parochial.,
Sam Schrager,01:43:50,01;43;51;08,School.,
Palma Hanson Hove,01:43:51,01;44;11;13,"And there was a bunch of gypsies came, and we'd have folks who told us, you know, that they might. They might steal kids. And I tell you, we ran till we were so out of breath. So finally we couldn't run any further. So we crawled under the fence and hid in a field because we were so scared that.",
Palma Hanson Hove,01:44:11,01;44;13;18,Was going to steal us.,
Palma Hanson Hove,01:44:13,01;44;35;20,"But, even after I was married, the gypsies would go through with their wagons and they would always stop and want to sell your lace or trade for food or something. And I remember one time I just threw baking bread mitt always had some story about the grandmother was sick and needed, something special, you know, and fruit.",
Palma Hanson Hove,01:44:35,01;44;57;07,"Or if I could just give them a tent or a jar of fruit or a glass of jelly for their grandmother. Well, that wasn't so at all. That was just their tale, you know? So one time I had just baked bread and I had, oh, probably 6 or 7 loaves of bread there. And so they were not if they couldn't trade me some lace for bread.",
Palma Hanson Hove,01:44:57,01;45;09;07,"So I said, oh, sure, trade. And so they traded me some lace. I don't know how many yards at least I got for three loaves of bread. But that was grandmother then, too. That was a.",
Palma Hanson Hove,01:45:09,01;45;12;11,Hundred that.,
Palma Hanson Hove,01:45:12,01;45;19;15,"Then after a couple of years. Well, then that was the end of that. I think they weren't allowed to stop in the towns.",
Palma Hanson Hove,01:45:19,01;45;20;26,Anymore.,
Palma Hanson Hove,01:45:20,01;45;23;01,And they don't travel through anymore. But they.,
Palma Hanson Hove,01:45:23,01;45;25;01,Did. They went through there for years.,
Sam Schrager,01:45:25,01;45;27;20,I think they they stole as much as.,
Palma Hanson Hove,01:45:27,01;45;51;23,"Oh yeah, absolutely. They'd get into the stores, you know, and they had hundreds of pockets, you know, and their clothes and they, and they would steal. All right. But, I watch them pretty close. They'd come to my house, you know, and in fact, I didn't let them in. I left one lady at that one time because she was going to get bread then for this lace.",
Palma Hanson Hove,01:45:51,01;46;05;10,"But the rest of my went better, man, because they just wander all through your house and everything, you know, if you didn't watch him. But that's the thing of a pastor there.",
Palma Hanson Hove,01:46:05,01;46;14;08,"That was in 1917, I guess the last time they went through.",
Sam Schrager,01:46:14,01;46;19;11,Did you hear about the IWW much? You know?,
Palma Hanson Hove,01:46:19,01;46;24;28,"Yeah, yeah, I remember. And of course, at that time, too.",
Palma Hanson Hove,01:46:25,01;46;27;19,They brought all these boys out from New.,
Palma Hanson Hove,01:46:27,01;46;28;02,York.,
Palma Hanson Hove,01:46:28,01;46;29;17,"You know, and they planted all these.",
Palma Hanson Hove,01:46:29,01;46;32;15,Groves and things around here.,
Palma Hanson Hove,01:46:32,01;46;37;12,"Because that, was supposed to be the IWW that they.",
Palma Hanson Hove,01:46:37,01;46;39;28,Found work for.,
Palma Hanson Hove,01:46:40,01;46;43;02,"But, they had a real camp down there, Genesee.",
Palma Hanson Hove,01:46:43,01;46;47;18,"And they they planted a lot of trees for people, and,",
Palma Hanson Hove,01:46:47,01;46;49;25,Some of the boys and married some of the local.,
Palma Hanson Hove,01:46:49,01;47;01;00,"Girls and stayed out west. Yeah, they. Oh, they're at a lot of those. All right. Well, that was.",
Palma Hanson Hove,01:47:01,01;47;10;21,"I think that was at the time too. Where there, you know, it was kind of a a recession then too. And, they didn't know what to do with all these.",
Palma Hanson Hove,01:47:10,01;47;11;15,"People in, you.",
Palma Hanson Hove,01:47:11,01;47;13;01,"Know, in towns that were starving.",
Palma Hanson Hove,01:47:13,01;47;13;18,And everything.,
Palma Hanson Hove,01:47:13,01;47;18;06,So was that during the Roosevelt administration?,
Palma Hanson Hove,01:47:18,01;47;23;23,"Yeah. He set up those camps CC, CC camps they call them.",
